id,title,subtitle,authors,publisher,published_date,category,distribution_expense
1493938436,Pattern Recognition and Machine Learning,,Christopher M. Bishop,Springer,2016-08-23,python,6.9
9780750000000,Marketing Analytics,A Practical Guide to Improving Consumer Insights Using Data Techniques,Mike Grigsby,Kogan Page Publishers,2018-04-03,python,7.3
9780130000000,Inflection Point,"How the Convergence of Cloud, Mobility, Apps, and Data Will Shape the Future of Business",Scott Stawski,FT Press,2015-08-27,python,4.55
9781530000000,Measurement and Data Science,,Gábor Péceli,Cambridge Scholars Publishing,2021-01-06,python,5.6
9781590000000,Python Crash Course,"A Hands-On, Project-Based Introduction to Programming",Eric Matthes,No Starch Press,2015-11-20,python,4.22
9781120000000,The Boston Consulting Group on Strategy,Classic Concepts and New Perspectives,"Carl W. Stern, Michael S. Deimler",John Wiley & Sons,2012-06-14,python,3.19
1492073059,Machine Learning and Data Science Blueprints for Finance,From Building Trading Strategies to Robo-Advisors Using Python,"Hariom Tatsat, Sahil Puri, Brad Lookabaugh",O'Reilly Media,2020-12-08,python,6.9
9781480000000,Hands-on Scikit-Learn for Machine Learning Applications,Data Science Fundamentals with Python,David Paper,Apress,2019-11-16,python,7.3
9781480000000,Python Machine Learning Case Studies,Five Case Studies for the Data Scientist,Danish Haroon,Apress,2017-10-27,python,4.55
9781780000000,Learning RStudio for R Statistical Computing,,Mark P. J. Van der Loo,Packt Publishing Ltd,2012-01-01,python,5.6
9781790000000,40 Algorithms Every Programmer Should Know,Hone your problem-solving skills by learning different algorithms and their implementation in Python,Imran Ahmad,Packt Publishing Ltd,2020-06-12,python,4.22
9780390000000,Naked Statistics: Stripping the Dread from the Data,,Charles Wheelan,W. W. Norton & Company,2013-01-07,python,3.19
9781490000000,Mastering Shiny,,Hadley Wickham,"""O'Reilly Media, Inc.""",2021-04-29,python,6.9
9781780000000,Building Machine Learning Systems with Python - Second Edition,,"Luis Pedro Coelho, Willi Richert",Packt Publishing Ltd,2015-03-26,python,7.3
9781460000000,An Introduction to Statistical Learning,with Applications in R,"Gareth James, Daniela Witten, Trevor Hastie, Robert Tibshirani",Springer Science & Business Media,2013-06-24,python,4.55
9781780000000,Advanced Machine Learning with Python,,John Hearty,Packt Publishing Ltd,2016-07-28,python,5.6
9781120000000,Predictive Analytics,"The Power to Predict Who Will Click, Buy, Lie, or Die",Eric Siegel,John Wiley & Sons,2016-01-13,python,4.22
9780260000000,Deep Learning,,"Ian Goodfellow, Yoshua Bengio, Aaron Courville",MIT Press,2016-11-10,python,3.19
9781640000000,Effective Data Science Infrastructure,How to make data scientists productive,Ville Tuulos,Simon and Schuster,2022-08-30,python,6.9
9781790000000,Applied Unsupervised Learning with Python,Discover hidden patterns and relationships in unstructured data with Python,"Benjamin Johnston, Aaron Jones, Christopher Kruger",Packt Publishing Ltd,2019-05-28,python,7.3
9781450000000,R Cookbook,"Proven Recipes for Data Analysis, Statistics, and Graphics",Paul Teetor,"""O'Reilly Media, Inc.""",2011-03-03,python,4.55
9780260000000,Data Science,,"John D. Kelleher, Brendan Tierney",MIT Press,2018-04-13,python,5.6
9781490000000,Data Analytics with Hadoop,An Introduction for Data Scientists,"Benjamin Bengfort, Jenny Kim","""O'Reilly Media, Inc.""",2016-06-01,python,4.22
9783320000000,The Data Science Design Manual,,Steven S. Skiena,Springer,2017-07-01,python,3.19
1801779503,Learn Data Science from Scratch,A Definitive Guide on How to Work with Data in Python Programming Language,Andrew Park,Andrew Park,2021-02-12,python,6.9
9781780000000,Mastering Machine Learning with R,,Cory Lesmeister,Packt Publishing Ltd,2015-10-28,python,7.3
9781780000000,Pandas Cookbook,"Recipes for Scientific Computing, Time Series Analysis and Data Visualization using Python",Theodore Petrou,Packt Publishing Ltd,2017-10-23,python,4.55
9781490000000,Feature Engineering for Machine Learning,Principles and Techniques for Data Scientists,"Alice Zheng, Amanda Casari","""O'Reilly Media, Inc.""",2018-03-23,python,5.6
9781100000000,Python Data Science Handbook,,Jake VanderPlas,"""O'Reilly Media, Inc.""",2022-12-06,python,4.22
9781590000000,Gray Hat Python,Python Programming for Hackers and Reverse Engineers,Justin Seitz,No Starch Press,2009-04-15,python,3.19
9780900000000,Practical Methods for Optimal Control and Estimation Using Nonlinear Programming,Second Edition,John T. Betts,SIAM,2010-01-01,python,6.9
9783030000000,"Python for Probability, Statistics, and Machine Learning",,José Unpingco,Springer,2019-06-29,python,7.3
1721242163,Python Tutorial,Release 3. 6. 6rc1,Guido Rossum,Createspace Independent Publishing Platform,2018-06-19,python,4.55
9781450000000,Data Source Handbook,,Pete Warden,"""O'Reilly Media, Inc.""",2011-02-04,python,5.6
149209434X,Advancing Into Analytics,From Excel to Python and R,George Mount,O'Reilly Media,2021-04-30,python,4.55
9781000000000,Supervised Machine Learning for Text Analysis in R,,"Emil Hvitfeldt, Julia Silge",CRC Press,2021-10-22,python,5.6
9780430000000,Probability and Statistics for Data Science,Math + R + Data,Norman Matloff,CRC Press,2019-06-21,python,4.22
1801131880,Programming for Data Science,"4 Books in 1. The Complete Beginners Guide You Can't Miss to Master the Era of the Data Economy, Using Python, Java, SQL Coding",Erick Thompson,Charlie Creative Lab,2020-11-02,python,3.19
9781640000000,Machine Learning in Action,,Peter Harrington,Simon and Schuster,2012-04-03,python,6.9
9781590000000,Black Hat Go,Go Programming For Hackers and Pentesters,"Tom Steele, Chris Patten, Dan Kottmann",No Starch Press,2020-02-04,python,7.3
9783030000000,Linear Algebra and Optimization for Machine Learning,A Textbook,Charu C. Aggarwal,Springer Nature,2020-05-13,python,4.55
9781490000000,Deep Learning from Scratch,Building with Python from First Principles,Seth Weidman,O'Reilly Media,2019-09-09,python,5.6
367524686,Data Science,A First Introduction,"TIFFANY-ANNE. CAMPBELL TIMBERS (TREVOR. LEE, MELISSA.), Trevor Campbell, Melissa Lee",Chapman & Hall/CRC Data Science Series,2022-04-11,python,4.22
1492046442,Practical Data Science with SAP,Machine Learning Techniques for Enterprise Data,"Greg Foss, Paul Modderman",O'Reilly Media,2019-10-08,python,3.19
1914176421,Python,"4 Books in 1: Ultimate Beginner's Guide, 7 Days Crash Course, Advanced Guide, and Data Science, Learn Computer Programming and Machine Learning with Step-by-Step Exercises",John Russel,John Russel,2020-11-06,python,6.9
9781110000000,A Hands-On Introduction to Data Science,,Chirag Shah,Cambridge University Press,2020-04-02,python,7.3
9781490000000,Fundamentals of Deep Learning,Designing Next-Generation Machine Intelligence Algorithms,"Nikhil Buduma, Nicholas Locascio","""O'Reilly Media, Inc.""",2017-05-25,python,4.55
9781480000000,Text Analytics with Python,A Practitioner's Guide to Natural Language Processing,Dipanjan Sarkar,Apress,2019-05-21,python,5.6
9781790000000,Python Machine Learning Blueprints,"Put your machine learning concepts to the test by developing real-world smart projects, 2nd Edition","Alexander Combs, Michael Roman",Packt Publishing Ltd,2019-01-31,python,4.22
9781490000000,Data Science at the Command Line,,Jeroen Janssens,"""O'Reilly Media, Inc.""",2021-08-17,python,3.19
9780470000000,Python For Dummies,,"Stef Maruch, Aahz Maruch",John Wiley & Sons,2006-09-14,python,6.9
9798350000000,Beginners Course On Data Science,Fundamentals and Practices With Python,Emenwa Global,Independently Published,2022-09-13,python,7.3
9781790000000,Hands-On Exploratory Data Analysis with Python,"Perform EDA techniques to understand, summarize, and investigate your data","Suresh Kumar Mukhiya, Usman Ahmed",Packt Publishing Ltd,2020-03-27,python,4.55
3030439836,Principles of Data Science,,"Hamid R. Arabnia, Kevin Daimi, Robert Stahlbock, Cristina Soviany, Leonard Heilig, Kai Brüssau",Springer,2021-07-09,python,5.6
1491963042,Applied Text Analysis with Python,Enabling Language Aware Data Products with Machine Learning,"Benjamin Bengfort, Tony Ojeda, Rebecca Bilbro",O'Reilly Media,2018-06-22,python,4.22
9781490000000,Hands-On Unsupervised Learning Using Python,How to Build Applied Machine Learning Solutions from Unlabeled Data,Ankur A. Patel,"""O'Reilly Media, Inc.""",2019-02-21,python,3.19
1484234499,Advanced Data Analytics Using Python,"With Machine Learning, Deep Learning and NLP Examples",Sayan Mukhopadhyay,Apress,2018-03-29,python,6.9
3319457950,Algorithms for Data Science,,"Brian Steele, John Chandler, Swarna Reddy",Springer,2016-12-27,python,7.3
9781720000000,Python for Data Science,A Hands-On Introduction,Yuli Vasiliev,No Starch Press,2022-08-02,python,4.55
9781790000000,Python Machine Learning,,"Sebastian Raschka, Vahid Mirjalili",Packt Publishing Ltd,2017-09-20,python,5.6
9781120000000,Machine Learning in Python,Essential Techniques for Predictive Analysis,Michael Bowles,John Wiley & Sons,2015-04-27,python,4.55
1491989386,Python Machine Learning Cookbook,Practical Solutions from Preprocessing to Deep Learning,Chris Albon,O'Reilly Media,2018-04-06,python,5.6
9781640000000,Machine Learning Bookcamp,Build a portfolio of real-life projects,Alexey Grigorev,Simon and Schuster,2021-11-23,python,4.22
9781120000000,Machine Learning for Time Series Forecasting with Python,,Francesca Lazzeri,John Wiley & Sons,2020-12-15,python,3.19
1119669367,SQL for Data Scientists,A Beginner's Guide for Building Datasets for Analysis,Renee M. P. Teate,Wiley,2021-09-15,python,6.9
1785887211,Large Scale Machine Learning with Python,,"Bastiaan Sjardin, Luca Massaron, Alberto Boschetti",Packt Publishing,2016-07-29,python,7.3
9780670000000,Nazis of Copley Square,The Forgotten Story of the Christian Front,Charles Gallagher,Harvard University Press,2021-09-28,python,4.55
1484230116,Docker for Data Science,Building Scalable and Extensible Data Infrastructure Around the Jupyter Notebook Server,Joshua Cook,Apress,2017-08-25,python,5.6
1784398632,Advanced Mastering Learning with Python,,John Hearty,Packt Publishing,2016-07-28,python,4.22
9781510000000,Abby Wambach,,Jon M. Fishman,Lerner Digital ™,2017-08-01,python,3.19
9781120000000,SAS for R Users,A Book for Data Scientists,Ajay Ohri,John Wiley & Sons,2019-09-24,python,6.9
9781120000000,Data Science Programming All-in-One For Dummies,,"John Paul Mueller, Luca Massaron",John Wiley & Sons,2019-12-09,python,7.3
9789390000000,Python Data Visualization Essentials Guide,"Become a Data Visualization expert by building strong proficiency in Pandas, Matplotlib, Seaborn, Plotly, Numpy, and Bokeh (English Edition)",Kallur Rahman,BPB Publications,2021-07-30,python,4.55
1484281209,Productive and Efficient Data Science with Python,"With Modularizing, Memory profiles, and Parallel/GPU Processing",Tirthajyoti Sarkar,Apress,2022-07-02,python,5.6
9781640000000,Data Analysis with Python and PySpark,,Jonathan Rioux,Simon and Schuster,2022-04-12,python,4.22
1484268245,Data Science with Raspberry Pi,Real-Time Applications Using a Localized Cloud,"K. Mohaideen Abdul Kadhar, G. Anand",Apress,2021-06-25,python,3.19
9781790000000,Learn Python by Building Data Science Applications,"A fun, project-based guide to learning Python 3 while building real-world apps","Philipp Kats, David Katz",Packt Publishing Ltd,2019-08-30,python,6.9
9781790000000,Python Data Analysis,,Armando Fandango,Packt Publishing Ltd,2017-03-27,python,7.3
1492087912,Data Science at the Command Line,"Obtain, Scrub, Explore, and Model Data with Unix Power Tools",Jeroen Janssens,O'Reilly Media,2021-09-30,python,4.55
9781790000000,Python Data Science Essentials,"A practitioner’s guide covering essential data science principles, tools, and techniques, 3rd Edition","Alberto Boschetti, Luca Massaron",Packt Publishing Ltd,2018-09-28,python,5.6
9781490000000,Agile Data Science 2.0,Building Full-Stack Data Analytics Applications with Spark,Russell Jurney,"""O'Reilly Media, Inc.""",2017-06-07,python,4.22
9781800000000,Data Science & Business Analytics,,"Sneha Kumari, K. K. Tripathy, Vidya Kumbhar",Emerald Group Publishing,2020-12-04,python,3.19
9781800000000,The Statistics and Calculus with Python Workshop,A comprehensive introduction to mathematics in Python for artificial intelligence applications,"Peter Farrell, Alvaro Fuentes, Ajinkya Sudhir Kolhe, Quan Nguyen, Alexander Joseph Sarver, Marios Tsatsos",Packt Publishing Ltd,2020-08-18,python,6.9
9781800000000,Machine Learning Engineering with Python,Manage the production life cycle of machine learning models using MLOps with practical examples,Andrew P. McMahon,Packt Publishing Ltd,2021-11-05,python,7.3
9781120000000,Python All-in-One For Dummies,,"John C. Shovic, Alan Simpson",John Wiley & Sons,2019-04-18,python,4.55
9781640000000,Deep Learning with JavaScript,Neural networks in TensorFlow.js,"Stanley Bileschi, Eric Nielsen, Shanqing Cai",Simon and Schuster,2020-01-24,python,5.6
9781630000000,A Guide to the Project Management Body of Knowledge (PMBOK® Guide) – Seventh Edition and The Standard for Project Management (BRAZILIAN PORTUGUESE),,Project Management Institute Project Management Institute,Project Management Institute,2021-08-01,python,4.22
9781790000000,Mastering Machine Learning on AWS,"Advanced machine learning in Python using SageMaker, Apache Spark, and TensorFlow","Dr. Saket S.R. Mengle, Maximo Gurmendez",Packt Publishing Ltd,2019-05-20,python,3.19
1484262360,Learn Data Science Using SAS Studio,A Quick-Start Guide,Engy Fouda,Apress,2020-10-13,python,6.9
9780130000000,Sports Analytics and Data Science,Winning the Game with Methods and Models,Thomas W. Miller,FT Press,2015-11-18,python,7.3
1492047546,Machine Learning Pocket Reference,Working with Structured Data in Python,Matt Harrison,O'Reilly Media,2019-09-10,python,4.55
9780430000000,Fundamentals of Data Science,,"Sanjeev J. Wagh, Manisha S. Bhende, Anuradha D. Thakare",CRC Press,2021-09-26,python,5.6
1839213108,Pandas 1. X Cookbook,"Practical Recipes for Scientific Computing, Time Series Analysis, and Exploratory Data Analysis Using Python, 2nd Edition","Matt Harrison, Theodore Petrou",Packt Publishing,2020-02-27,python,4.22
9781800000000,Machine Learning for Time-Series with Python,"Forecast, predict, and detect anomalies with state-of-the-art machine learning methods",Ben Auffarth,Packt Publishing Ltd,2021-10-29,python,3.19
9811977011,Python Data Science,,Chaolemen Borjigin,Springer,2023-02-02,python,6.9
3319013432,Python for Signal Processing,Featuring IPython Notebooks,José Unpingco,Springer,2013-11-27,python,7.3
180324836X,Machine Learning for Streaming Data with Python,Rapidly Build Practical Online Machine Learning Solutions Using River and Other Top Key Frameworks,Joos Korstanje,Packt Publishing,2022-07-15,python,4.55
9781000000000,Data Analytics,A Small Data Approach,"Shuai Huang, Houtao Deng",CRC Press,2021-04-16,python,5.6
9781780000000,Practical Data Science for Information Professionals,,David Stuart,Facet Publishing,2020-07-24,python,4.55
9811533563,Applications of Machine Learning,,"Prashant Johri, Jitendra Kumar Verma, Sudip Paul",Springer,2020-05-05,python,5.6
9781790000000,Python Feature Engineering Cookbook,"Over 70 recipes for creating, engineering, and transforming features to build machine learning models",Soledad Galli,Packt Publishing Ltd,2020-01-22,python,4.22
9781120000000,Professional Visual Studio 2017,,Bruce Johnson,John Wiley & Sons,2017-10-18,python,3.19
321797027,Differential Equations and Boundary Value Problems,Computing and Modeling,"C. Henry Edwards, David E. Penney, David Calvis",Pearson College Division,2014-09-04,python,6.9
9781620000000,Build a Career in Data Science,,"Emily Robinson, Jacqueline Nolis",Manning Publications,2020-03-24,python,7.3
9789390000000,Practical Data Science with Jupyter,"Explore Data Cleaning, Pre-processing, Data Wrangling, Feature Engineering and Machine Learning using Python and Jupyter (English Edition)",Prateek Gupta,BPB Publications,2021-03-01,python,4.55
9781800000000,Python Machine Learning By Example,"Build intelligent systems using Python, TensorFlow 2, PyTorch, and scikit-learn, 3rd Edition",Yuxi (Hayden) Liu,Packt Publishing Ltd,2020-10-30,python,5.6
9781640000000,Python Workout,50 ten-minute exercises,Reuven M. Lerner,Simon and Schuster,2020-07-02,python,4.22
9781120000000,Job Ready Python,,"Haythem Balti, Kimberly A. Weiss",John Wiley & Sons,2021-10-18,python,3.19
1783553294,Mastering Python Data Analysis,,"Magnus Vilhelm Persson, Luiz Felipe Martins",Packt Publishing,2016-06-27,python,6.9
9781450000000,Agile Data Science,Building Data Analytics Applications with Hadoop,Russell Jurney,"""O'Reilly Media, Inc.""",2013-10-15,python,7.3
9782210000000,Data science par la pratique,Fondamentaux avec Python - Préparez-vous aux métiers du futur !,Joel Grus,Editions Eyrolles,2020-10-22,python,4.55
9781790000000,Mastering Data Mining with Python – Find patterns hidden in your data,,Megan Squire,Packt Publishing Ltd,2016-08-29,python,5.6
9781790000000,Spark for Data Science,,"Srinivas Duvvuri, Bikramaditya Singhal",Packt Publishing Ltd,2016-09-30,python,4.22
1801075549,Time Series Analysis with Python Cookbook,"Practical Recipes for Exploratory Data Analysis, Data Preparation, Forecasting, and Model Evaluation",Tarek A. Atwan,Packt Publishing,2022-06-30,python,3.19
9781000000000,"Probability, Statistics, and Data",A Fresh Approach Using R,"Darrin Speegle, Bryan Clair",CRC Press,2021-11-26,python,6.9
9781790000000,Python: Advanced Predictive Analytics,Gain practical insights by exploiting data in your business to build advanced predictive modeling applications,"Joseph Babcock, Ashish Kumar",Packt Publishing Ltd,2017-12-27,python,7.3
9781530000000,From Social Science to Data Science,Key Data Collection and Analysis Skills in Python,Bernie Hogan,SAGE,2022-11-23,python,4.55
9781120000000,Data Science,The Executive Summary - A Technical Book for Non-Technical Professionals,Field Cady,John Wiley & Sons,2020-11-25,python,5.6
1492041416,Deep Learning from Scratch,Building with Python from First Principles,Seth Weidman,O'Reilly Media,2019-11-04,python,4.22
9783900000000,Data Mining and Knowledge Discovery in Real Life Applications,,"Julio Ponce, Adem Karahoca",BoD – Books on Demand,2009-01-01,python,3.19
1789530792,Hands-On Data Analysis with NumPy and Pandas,Implement Python Packages from Data Manipulation to Processing,Miller Miller,Packt Publishing,2018-06-29,python,6.9
9781790000000,Python: Advanced Guide to Artificial Intelligence,Expert machine learning systems and intelligent agents using Python,"Giuseppe Bonaccorso, Armando Fandango, Rajalingappaa Shanmugamani",Packt Publishing Ltd,2018-12-21,python,7.3
9781000000000,Data Science,Techniques and Intelligent Applications,"Pallavi Vijay Chavan, Parikshit N Mahalle, Ramchandra Mangrulkar, Idongesit Williams",CRC Press,2022-08-15,python,4.55
9781490000000,Think Data Structures,Algorithms and Information Retrieval in Java,Allen Downey,"""O'Reilly Media, Inc.""",2017-07-07,python,5.6
9781120000000,Data Science Strategy For Dummies,,Ulrika Jägare,John Wiley & Sons,2019-06-10,python,4.22
9783320000000,Algorithms for Data Science,,"Brian Steele, John Chandler, Swarna Reddy",Springer,2016-12-25,python,3.19
9783030000000,Data Science-Based Full-Lifespan Management of Lithium-Ion Battery,"Manufacturing, Operation and Reutilization","Kailong Liu, Yujie Wang, Xin Lai",Springer Nature,2022-04-08,python,6.9
9783030000000,The Beginner's Guide to Data Science,,"Robert Ball, Brian Rague",Springer Nature,2022-12-17,python,7.3
1098111877,Data Visualization with Python and JavaScript,"Scrape, Clean, Explore, and Transform Your Data",Kyran Dale,O'Reilly Media,2023-01-31,python,4.55
9781800000000,"Handbook of Research on Engineering, Business, and Healthcare Applications of Data Science and Analytics",,"Patil, Bhushan, Vohra, Manisha",IGI Global,2020-10-23,python,5.6
9781120000000,Data Science Programming All-in-One For Dummies,,"John Paul Mueller, Luca Massaron",John Wiley & Sons,2020-01-09,python,4.22
9781120000000,Data Science in Theory and Practice,Techniques for Big Data Analytics and Complex Data Sets,"Maria Cristina Mariani, Osei Kofi Tweneboah, Maria Pia Beccar-Varela",John Wiley & Sons,2021-10-12,python,3.19
9789390000000,Data Science Fundamentals and Practical Approaches,,"Nandi Dr. Rupam Dr. Gypsy, Kumar Sharma",BPB Publications,2020-09-03,python,6.9
9781790000000,Intelligent Projects Using Python,9 real-world AI projects leveraging machine learning and deep learning with TensorFlow and Keras,Santanu Pattanayak,Packt Publishing Ltd,2019-01-31,python,7.3
1138480452,Blogdown,Creating Websites with R Markdown,"Yihui Xie, Alison Presmanes Hill, Amber Thomas",CRC Press,2017-12-12,python,4.55
9781840000000,The The Data Science Workshop,"A New, Interactive Approach to Learning Data Science","Anthony So, Thomas V. Joseph, Robert Thas John, Andrew Worsley, Dr. Samuel Asare",Packt Publishing Ltd,2020-01-29,python,5.6
9781120000000,The Data Science Handbook,,Field Cady,John Wiley & Sons,2017-02-03,python,4.55
1785886606,Machine Learning for the Web,,Andrea Isoni,Packt Publishing,2016-07-29,python,5.6
9781120000000,Data Science For Dummies,,Lillian Pierson,John Wiley & Sons,2015-03-09,python,4.22
303107565X,Modern Statistics,A Computer-Based Approach with Python,"Ron S. Kenett, Shelemyahu Zacks, Peter Gedeck",Birkhäuser,2022-10-13,python,3.19
9781480000000,Practical Machine Learning with Python,A Problem-Solver's Guide to Building Real-World Intelligent Systems,"Dipanjan Sarkar, Raghav Bali, Tushar Sharma",Apress,2017-12-20,python,6.9
9781790000000,R Data Analysis Projects,Build end to end analytics systems to get deeper insights from your data,Gopi Subramanian,Packt Publishing Ltd,2017-11-17,python,7.3
9781620000000,Time Series Forecasting in Python,,Marco Peixeiro,Simon and Schuster,2022-10-04,python,4.55
9781480000000,Practical Machine Learning and Image Processing,"For Facial Recognition, Object Detection, and Pattern Recognition Using Python",Himanshu Singh,Apress,2019-02-26,python,5.6
9781790000000,Introduction to Biomedical Data Science,,"Robert Hoyt, Robert Muenchen","Lulu Press, Inc",2019-12-11,python,4.22
1484250001,Python for SAS Users,A SAS-Oriented Introduction to Python,"Randy Betancourt, Sarah Chen",Apress,2019-11-18,python,3.19
1492061379,Behavioral Data Analysis with R and Python,Customer-Driven Data for Real Business Results,Florent Buisson,O'Reilly Media,2021-08-17,python,6.9
9781480000000,Building Machine Learning and Deep Learning Models on Google Cloud Platform,A Comprehensive Guide for Beginners,Ekaba Bisong,Apress,2019-09-27,python,7.3
9811518157,Deep Learning Applications,,"M. Arif Wani, Mehmed Kantardzic, Moamar Sayed-Mouchaweh",Springer,2020-02-29,python,4.55
9781790000000,Data Science with SQL Server Quick Start Guide,Integrate SQL Server with data science,Dejan Sarka,Packt Publishing Ltd,2018-08-31,python,5.6
9781490000000,Practical Statistics for Data Scientists,50+ Essential Concepts Using R and Python,"Peter Bruce, Andrew Bruce, Peter Gedeck","""O'Reilly Media, Inc.""",2020-04-10,python,4.22
9780130000000,Python Programming and Numerical Methods,A Guide for Engineers and Scientists,"Qingkai Kong, Timmy Siauw, Alexandre Bayen",Academic Press,2020-12-15,python,3.19
9783110000000,Data Science in Chemistry,"Artificial Intelligence, Big Data, Chemometrics and Quantum Computing with Jupyter",Thorsten Gressling,Walter de Gruyter GmbH & Co KG,2020-11-23,python,6.9
9789390000000,Python Data Persistence,With SQL and NOSQL Databases,Malhar Lathkar,BPB Publications,2019-09-19,python,7.3
1484258010,Deep Learning Projects Using TensorFlow 2,Neural Network Development with Python and Keras,Vinita Silaparasetty,Apress,2020-08-08,python,4.55
1484251768,Beginning Anomaly Detection Using Python-Based Deep Learning,With Keras and PyTorch,"Sridhar Alla, Suman Kalyan Adari",Apress,2019-10-11,python,5.6
9781800000000,Getting Started with Streamlit for Data Science,Create and deploy Streamlit web applications from scratch in Python,Tyler Richards,Packt Publishing Ltd,2021-08-20,python,4.22
9781480000000,Data Analysis and Visualization Using Python,Analyze Data to Create Visualizations for BI Systems,Dr. Ossama Embarak,Apress,2018-11-20,python,3.19
9781790000000,Ensemble Machine Learning Cookbook,Over 35 practical recipes to explore ensemble machine learning techniques using Python,"Dipayan Sarkar, Vijayalakshmi Natarajan",Packt Publishing Ltd,2019-01-31,python,6.9
1400231043,Behind Every Good Decision,How Anyone Can Use Business Analytics to Turn Data Into Profitable Insight,"Jain Piyanka, Puneet Sharma",Amacom,2022-09-06,python,7.3
9781790000000,Python Machine Learning,"Machine Learning and Deep Learning with Python, scikit-learn, and TensorFlow 2","Sebastian Raschka, Vahid Mirjalili",Packt Publishing Ltd,2019-12-12,python,4.55
9781790000000,Designing Machine Learning Systems with Python,,David Julian,Packt Publishing Ltd,2016-04-06,python,5.6
9781100000000,Data Visualization with Python and JavaScript,,Kyran Dale,"""O'Reilly Media, Inc.""",2022-12-07,python,4.55
9781800000000,Encyclopedia of Data Science and Machine Learning,,"Wang, John",IGI Global,2022-10-14,python,5.6
9783110000000,Data Science for Supply Chain Forecasting,,Nicolas Vandeput,Walter de Gruyter GmbH & Co KG,2021-03-22,python,4.22
9781790000000,Become a Python Data Analyst,Perform exploratory data analysis and gain insight into scientific computing using Python,Alvaro Fuentes,Packt Publishing Ltd,2018-08-31,python,3.19
1800568878,Essential PySpark for Scalable Data Analytics,A Beginner's Guide to Harnessing the Power and Ease of PySpark 3,Sreeram Nudurupati,Packt Publishing,2021-10-01,python,6.9
9783960000000,Praktische Statistik für Data Scientists,50+ essenzielle Konzepte mit R und Python,"Peter Bruce, Andrew Bruce, Peter Gedeck",O'Reilly,2021-03-29,python,7.3
9781120000000,Data Science with Semantic Technologies,"Theory, Practice and Application","Archana Patel, Narayan C. Debnath, Bharat Bhusan",John Wiley & Sons,2022-09-14,python,4.55
3658335513,Quickstart Python,An Introduction to Programming for STEM Students,Christoph Schäfer,Springer,2021-10-09,python,5.6
032106920X,Mathematics for Business,,"Stanley A. Salzman, Charles David Miller, Gary Clendenen",Addison Wesley Longman,2000-08-01,python,4.22
3031046471,"Python for Probability, Statistics, and Machine Learning",,José Unpingco,Springer,2022-10-06,python,3.19
3031004604,Graph Representation Learning,,William L. Hamilton,Springer,2020-09-16,python,6.9
1664151281,A Greater Foundation for Machine Learning Engineering,"The Hallmarks of the Great Beyond in Pytorch, R, Tensorflow, and Python",Dr Ganapathi Pulipaka,Xlibris Us,2021-10-01,python,7.3
9781720000000,Python Tools for Scientists,"An Introduction to Using Anaconda, JupyterLab, and Python's Scientific Libraries",Lee Vaughan,No Starch Press,2023-01-17,python,4.55
9789390000000,Building Machine Learning Systems Using Python,Practice to Train Predictive Models and Analyze Machine Learning Results with Real Use-Cases (English Edition),Dr Deepti Chopra,BPB Publications,2021-05-07,python,5.6
9780130000000,Neural Data Science,A Primer with MATLAB® and PythonTM,"Erik Lee Nylen, Pascal Wallisch",Academic Press,2017-02-24,python,4.22
9781800000000,Machine Learning with Amazon SageMaker Cookbook,80 proven recipes for data scientists and developers to perform machine learning experiments and deployments,Joshua Arvin Lat,Packt Publishing Ltd,2021-10-29,python,3.19
008102939X,Statistics for Biomedical Engineers and Scientists,How to Visualize and Analyze Data,"Andrew P. King, Robert Eckersley",Academic Press,2019-04-15,python,6.9
9789390000000,Hands-on Data Analysis and Visualization with Pandas,,PURNA CHANDER RAO KATHULA,BPB Publications,2020-09-03,python,7.3
9780260000000,Case Studies in Neural Data Analysis,A Guide for the Practicing Neuroscientist,"Mark A. Kramer, Uri T. Eden",MIT Press,2016-10-28,python,4.55
9781780000000,Python Data Analysis,,Ivan Idris,Packt Publishing Ltd,2014-10-28,python,5.6
9780130000000,Intelligence-Based Medicine,Artificial Intelligence and Human Cognition in Clinical Medicine and Healthcare,Anthony C. Chang,Academic Press,2020-06-27,python,4.22
9781000000000,Design Recommendations for Intelligent Tutoring Systems: Volume 8 - Data Visualization,,"Anne Sinatra, Arthur C. Graesser, Xiangen Hu, Benjamin Goldberg, Andrew J. Hampton",U.S. Army Combat Capabilities Development Command – Soldier Center,2020-12-30,python,3.19
1848829469,Computer Vision,Algorithms and Applications,Richard Szeliski,Springer,2010-11-05,python,6.9
9781780000000,Python Data Visualization Cookbook,,"Igor Milovanovic, Dimitry Foures, Giuseppe Vettigli",Packt Publishing Ltd,2015-11-30,python,7.3
9783030000000,17th International Conference on Information Technology–New Generations (ITNG 2020),,Shahram Latifi,Springer Nature,2020-05-11,python,4.55
9780260000000,Cloud Computing for Science and Engineering,,"Ian Foster, Dennis B. Gannon",MIT Press,2017-09-29,python,5.6
9781490000000,Programming Scala,,Dean Wampler,"""O'Reilly Media, Inc.""",2021-05-26,python,4.22
9789390000000,Up and Running Google AutoML and AI Platform: Building Machine Learning and NLP Models Using AutoML and AI Platform for Production Environment (English Edition),,"Navin Sabharwal, Amit Agrawal",BPB Publications,2021-01-05,python,3.19
9781000000000,Managing Generation Z,"Motivation, Engagement and Loyalty","Agnieszka Niemczynowicz, Radosław Antoni Kycia, Joanna Nieżurawska",Taylor & Francis,2023-02-08,python,6.9
